prolific_id,ramp_orientation,ramp_or_cube,orientation,predicted_further,predicted_direction,response,ramp_color,cube_color,feature,orientation_flip,guess,motion_mechanism,outcome_line,repeat_prior,memory_generic
5e29dc4721a5f20481c70274,forward,cube,consistent,blue,right,One cube is heavier,False,False,neither,False,False,True,False,False,False
5e29dc4721a5f20481c70274,forward,cube,reversed,yellow,left,One is started lower then the other,False,False,neither,False,False,False,False,False,False
5e29dc4721a5f20481c70274,forward,cube,reversed,red,left,Th red block is lighter,False,True,cube_feature,False,False,True,False,False,False
NA,forward,cube,consistent,yellow,right,because I think cube in bule ran way could be more far that yellow.,True,False,ramp_feature,False,False,False,False,False,False
NA,forward,cube,consistent,black,right,I think black cube more far than re,False,True,cube_feature,False,False,False,False,False,False
NA,forward,cube,reversed,blue,left,cube in bule run way should be more far than other,False,False,neither,False,False,False,False,False,False
NA,forward,cube,reversed,black,left,black cube should be more far than red cube,False,True,cube_feature,False,False,False,False,False,False
5c91ab9b47fad40011be8306,forward,cube,consistent,black,right,The black cubes always crossed the line. While the red cubes didn't.,False,True,cube_feature,False,False,False,True,False,False
5c91ab9b47fad40011be8306,forward,cube,consistent,blue,right,"The white cubes will not slide as far due to the increased friction and its lighter weight, potentially not reaching the finish line.",False,True,cube_feature,False,False,True,True,False,False
5c91ab9b47fad40011be8306,forward,cube,reversed,yellow,left,"will not slide as far due to the increased friction and its lighter weight, potentially not reaching the finish line.",False,False,neither,False,False,True,True,False,False
5c91ab9b47fad40011be8306,forward,cube,reversed,black,left,Both cubes facing the wrong way.,False,False,neither,False,False,False,False,False,False
5ced23c585712e00190bd98a,forward,ramp,consistent,black,right,I'm honestly not sure here.  I understood the previous trials but I just took a guess here.,False,False,neither,False,True,False,False,False,True
5ced23c585712e00190bd98a,forward,ramp,consistent,blue,right,Just a guess.  I assumed the blue slant would go farther.,True,False,ramp_feature,False,True,False,False,False,False
5ced23c585712e00190bd98a,forward,ramp,reversed,yellow,left,Honestly just guessed,False,False,neither,False,True,False,False,False,False
5ced23c585712e00190bd98a,forward,ramp,reversed,black,left,Just guessed again.,False,False,neither,False,True,False,False,False,False
5d87defd9497150016325f66,forward,ramp,consistent,red,right,It would fit for the direction that the ramp is facing.,False,False,neither,False,False,False,False,False,False
5d87defd9497150016325f66,forward,ramp,consistent,blue,right,They may not fall at the same speed.,False,False,neither,False,False,True,False,False,False
5d87defd9497150016325f66,forward,ramp,reversed,blue,left,"the ramp changed directions, so it makes sense the cubes ind up in that direction",False,False,neither,False,False,False,False,False,False
5d87defd9497150016325f66,forward,ramp,reversed,black,left,"sama as last time, the direction of the lamp is to the lft so the cubes are gonna end up to the left.",False,False,neither,False,False,False,False,False,True
656e0dab178ffccdaa47202e,backward,cube,consistent,blue,left,I'm not sure what the white blocks do,False,True,cube_feature,False,True,False,False,False,False
656e0dab178ffccdaa47202e,backward,cube,consistent,black,right,based on what red and black blocks do,False,True,cube_feature,False,False,False,False,False,False
656e0dab178ffccdaa47202e,backward,cube,reversed,black,left,the ramp is the other way,False,False,neither,True,False,False,False,False,False
656e0dab178ffccdaa47202e,backward,cube,reversed,yellow,left,just a guess,False,False,neither,False,True,False,False,False,False
66384f2ca89f26220b5e5670,backward,cube,consistent,yellow,right,Because the cubes were white and I wasn't sure of the probability of them crossing the line.,False,False,neither,False,False,False,True,False,False
66384f2ca89f26220b5e5670,backward,cube,consistent,black,right,Because the black cubes pass the line and the red ones don't. This option was the closest to meeting that rule.,False,True,cube_feature,False,False,False,True,False,False
66384f2ca89f26220b5e5670,backward,cube,reversed,black,left,"Because the position of the ramp changed, I thought the cubes would go the opposite direction.",False,False,neither,True,False,False,False,False,False
66384f2ca89f26220b5e5670,backward,cube,reversed,blue,left,"Because the direction of the ramps changed, I thought the cubes would go in the opposite direction.",False,False,neither,True,False,False,False,False,False
667b21433af7566ac3aab971,forward,cube,consistent,red,right,red always rolled further than the black. it also always went over the line,False,True,cube_feature,False,False,True,True,False,False
667b21433af7566ac3aab971,forward,cube,consistent,yellow,right,yellow slide always went further than blue,True,False,ramp_feature,False,False,True,False,False,False
667b21433af7566ac3aab971,forward,cube,reversed,yellow,left,yellow slide always went further than blue,True,False,ramp_feature,False,False,True,False,False,False
667b21433af7566ac3aab971,forward,cube,reversed,red,left,red cube always goes further than the black one,False,True,cube_feature,False,False,False,False,False,False
661d91cf9f3f83afa8e53a0d,backward,ramp,consistent,red,left,"I don't really know, just that they are different than the original images, and I felt that they would not go across finish line",False,False,neither,False,False,False,True,False,False
661d91cf9f3f83afa8e53a0d,backward,ramp,consistent,yellow,left,same as last answer,False,False,neither,False,False,False,False,True,False
661d91cf9f3f83afa8e53a0d,backward,ramp,reversed,yellow,left,Just to try a different response,False,False,neither,False,False,False,False,False,False
661d91cf9f3f83afa8e53a0d,backward,ramp,reversed,red,left,cubes at top of triangle seem to fall of highest point- would not go near finish line,False,False,neither,False,False,True,True,False,False
5c43fb651ddd660001c9de3a,backward,cube,consistent,yellow,left,"I don't know what white cubes do so maybe they go backwards instead of forwards like the others. it is just a guess because I have no idea what white cubes do. there is a difference in blue and yellow ramps, though, so the cubes would end up in different positions and blue ramps cause them to not go as far so that one would be closer.",True,True,both,False,True,False,False,False,False
5c43fb651ddd660001c9de3a,backward,cube,consistent,black,right,not sure what white ramps do but black cubes always go farther than red cubes so the black one would go farther.,True,True,both,False,True,False,False,False,False
5c43fb651ddd660001c9de3a,backward,cube,reversed,blue,left,not sure how white cubes work so it's a guess,False,True,cube_feature,False,True,False,False,False,False
5c43fb651ddd660001c9de3a,backward,cube,reversed,black,right,not sure what white ramps do but black cubes go farther than red cubes,True,True,both,False,True,False,False,False,False
5e6d8c46f93a0c35d1f82335,forward,cube,consistent,black,right,the black cube always seemed to slide farther than the red in all cases.,False,True,cube_feature,False,False,True,False,False,False
5e6d8c46f93a0c35d1f82335,forward,cube,consistent,blue,right,"I assume that maybe the blue ramp will send the cube farther, but I am not sure",True,False,ramp_feature,False,True,False,False,False,False
5e6d8c46f93a0c35d1f82335,forward,cube,reversed,blue,left,"Blue ramp sends the cube farther, just me assuming this though",True,False,ramp_feature,False,False,False,False,False,False
5e6d8c46f93a0c35d1f82335,forward,cube,reversed,black,left,black cube always goes farther,False,True,cube_feature,False,False,False,False,False,False
66294535a72655a6fd869832,backward,ramp,consistent,yellow,right,It was a guess,False,False,neither,False,True,False,False,False,False
66294535a72655a6fd869832,backward,ramp,consistent,black,left,It was a guess,False,False,neither,False,True,False,False,False,False
66294535a72655a6fd869832,backward,ramp,reversed,black,right,It was a guess,False,False,neither,False,True,False,False,False,False
66294535a72655a6fd869832,backward,ramp,reversed,blue,right,It was a guess,False,False,neither,False,True,False,False,False,False
6630f0ba3c7dd0308672336a,backward,ramp,consistent,yellow,right,One object is closer than the other.,False,False,neither,False,False,False,False,False,False
6630f0ba3c7dd0308672336a,backward,ramp,consistent,red,right,One object is closer than the other,False,False,neither,False,False,False,False,False,False
6630f0ba3c7dd0308672336a,backward,ramp,reversed,red,left,Because the platform was facing a different way.,False,False,neither,False,False,False,False,False,False
6630f0ba3c7dd0308672336a,backward,ramp,reversed,blue,left,The platform was facing a different way.,False,False,neither,False,False,False,False,False,False
5b0482fc325b6c0001bbb7f0,backward,cube,consistent,yellow,right,"I don't know anything about how white cubes behave, but I tried to remember the outcome of the cubes in relation to the different colored ramps.",False,True,cube_feature,False,True,False,False,False,False
5b0482fc325b6c0001bbb7f0,backward,cube,consistent,red,right,"I don't know anything about the white ramp, but I guessed based on my knowledge of the red and black cubes.",True,True,both,False,True,False,False,False,False
5b0482fc325b6c0001bbb7f0,backward,cube,reversed,yellow,left,"I don't know anything about the white cubes, but I guessed based on the ramp color and the position of the ramp.",False,True,cube_feature,False,True,False,False,False,False
5b0482fc325b6c0001bbb7f0,backward,cube,reversed,red,left,"I don't know anything about the white ramp, but I guessed based on the color of the cubes and the position of the ramp.",True,False,ramp_feature,False,True,False,False,False,False
665fa530b8211326822c5a90,forward,ramp,consistent,blue,right,Because of the color of the ramps. When i was doing the test if i remember correctly the blue ramp took the cube farther than the yellow one.,True,False,ramp_feature,False,False,False,False,False,False
665fa530b8211326822c5a90,forward,ramp,consistent,black,right,This one was just a guess. I was not sure how other to answer the question,False,False,neither,False,True,False,False,False,False
665fa530b8211326822c5a90,forward,ramp,reversed,blue,left,Again it was based off the color. The blue one usually shot the cube farther than the yellow if i remember correctly.,True,False,ramp_feature,False,False,False,False,False,False
665fa530b8211326822c5a90,forward,ramp,reversed,red,left,I was not sure so this was a guess.,False,False,neither,False,True,False,False,False,False
63fa2f029381a13d9f2a36a8,forward,ramp,consistent,black,left,I had no idea how the ramp lacking color would affect things and this seemed like a fine 'alternate' choice.,False,False,neither,False,True,False,False,False,False
63fa2f029381a13d9f2a36a8,forward,ramp,consistent,blue,right,I was probably wrong with this and the yellow side of the ramp could have had the cube further away,True,False,ramp_feature,False,False,False,False,False,False
63fa2f029381a13d9f2a36a8,forward,ramp,reversed,black,left,I had no idea what the gray ramp would do and this seemed like a plausible alternative action,True,False,ramp_feature,False,True,False,False,False,False
63fa2f029381a13d9f2a36a8,forward,ramp,reversed,yellow,left,I thought cube on the yellow side of the ramp would go further away,True,False,ramp_feature,False,False,False,False,False,False
667eec6cb42482f576981a55,backward,cube,consistent,blue,left,because they are white,False,False,neither,False,False,False,False,False,False
667eec6cb42482f576981a55,backward,cube,consistent,red,right,I guessed,False,False,neither,False,True,False,False,False,False
667eec6cb42482f576981a55,backward,cube,reversed,black,right,I guessed,False,False,neither,False,True,False,False,False,False
667eec6cb42482f576981a55,backward,cube,reversed,blue,right,I guessed,False,False,neither,False,True,False,False,False,False
60b9af795939f976cb74232a,backward,ramp,consistent,yellow,right,I'm not sure. I think the green ramp might be better than the blue one.,True,False,ramp_feature,False,True,False,False,False,False
60b9af795939f976cb74232a,backward,ramp,consistent,red,right,I'm not sure. I think the red square may be better than the black one.,False,True,cube_feature,False,True,False,False,False,False
60b9af795939f976cb74232a,backward,ramp,reversed,blue,right,"Actually, I made a mistake there. I thought they should be to the left of the ramp. My bad.",False,False,neither,False,False,False,False,False,False
60b9af795939f976cb74232a,backward,ramp,reversed,red,left,I'm not sure. I think the red square may be a little better than the black one (in terms of distance it can travel.),False,True,cube_feature,False,True,False,False,False,False
668031d19b156a71958fb3bd,backward,ramp,consistent,red,right,Because of the angle of projection,False,False,neither,False,False,True,False,False,False
668031d19b156a71958fb3bd,backward,ramp,consistent,yellow,right,because of how it is projected,False,False,neither,False,False,False,False,False,False
668031d19b156a71958fb3bd,backward,ramp,reversed,red,right,due to the angle ,False,False,neither,False,False,True,False,False,False
668031d19b156a71958fb3bd,backward,ramp,reversed,yellow,right,angle of inclination,False,False,neither,False,False,True,False,False,False
5f2047f472c1fd2eaf643c64,backward,cube,consistent,red,right,Not sure,False,False,neither,False,True,False,False,False,False
5f2047f472c1fd2eaf643c64,backward,cube,consistent,blue,right,I am not sure,False,False,neither,False,True,False,False,False,False
5f2047f472c1fd2eaf643c64,backward,cube,reversed,blue,left,I am not sure,False,False,neither,False,True,False,False,False,False
5f2047f472c1fd2eaf643c64,backward,cube,reversed,red,left,I am not sure,False,False,neither,False,True,False,False,False,False
66784f78e4fc93a68eb6ead6,backward,ramp,consistent,yellow,left,"Since they are at the top, I feel that they would likely roll down the blocks. ",False,False,neither,False,False,True,False,False,False
66784f78e4fc93a68eb6ead6,backward,ramp,consistent,black,right,The cubes are close to the end and if they fall over then they would end up in the position as predicted in front of the blocks.,False,False,neither,False,False,True,False,False,False
66784f78e4fc93a68eb6ead6,backward,ramp,reversed,red,right,Since the blocks are at the top they are likely to roll down the block.,False,False,neither,False,False,True,False,False,False
66784f78e4fc93a68eb6ead6,backward,ramp,reversed,blue,right,Since the cubes are at the top the are likely to roll down. ,False,False,neither,False,False,True,False,False,False
593e6e9ea2bf080001ed3bba,forward,cube,consistent,red,right,because the red cube always made it past the finish line so i assumed it would make it further than black here,False,True,cube_feature,False,False,False,True,False,False
593e6e9ea2bf080001ed3bba,forward,cube,consistent,yellow,right,it was just a guess,False,False,neither,False,True,False,False,False,False
593e6e9ea2bf080001ed3bba,forward,cube,reversed,yellow,left,it was a guess. I didn't think to correlate the ramp colors to distance,False,False,neither,False,True,False,False,False,False
593e6e9ea2bf080001ed3bba,forward,cube,reversed,red,left,same reason as before. the red cube always made it past finish,False,True,cube_feature,False,False,False,False,True,False
662e78f04fac8f09690ef409,forward,cube,consistent,red,right,Because the red cube usually goes the furthest ,False,True,cube_feature,False,False,False,False,False,False
662e78f04fac8f09690ef409,forward,cube,consistent,blue,right,Blue ramp seemed like it would go further,True,False,ramp_feature,False,False,False,False,False,False
662e78f04fac8f09690ef409,forward,cube,reversed,yellow,left,It wasn't going to go backwards and I felt yellow would do better. ,True,False,ramp_feature,False,False,False,False,False,False
662e78f04fac8f09690ef409,forward,cube,reversed,red,left,Red cube usually goes the furthest,False,True,cube_feature,False,False,False,False,False,False
55acf681fdf99b3d5b2ab68c,backward,ramp,consistent,blue,right,"Honestly, looking closer at the image now, I feel like I made a mistake. I wanted the cube on the yellow one to be over the black line on the right.",True,True,both,False,False,False,False,False,False
55acf681fdf99b3d5b2ab68c,backward,ramp,consistent,black,right,"Red mostly doesn't get near the line or going over, the black normally does.",False,True,cube_feature,False,False,False,True,False,False
55acf681fdf99b3d5b2ab68c,backward,ramp,reversed,black,right,The black is always closest or over the line where the red isn't.,False,True,cube_feature,False,False,False,True,False,False
55acf681fdf99b3d5b2ab68c,backward,ramp,reversed,yellow,right,"The cubes on the yellow seem to go over or on the line, where the blue ramp typically has the cubes before the line.",True,False,ramp_feature,False,False,False,True,False,False
612a75214a12bdaed3bb373e,forward,cube,consistent,yellow,right,I think during the initial trials the yellow ramp made the cubes go further ,True,False,ramp_feature,False,False,False,False,False,False
612a75214a12bdaed3bb373e,forward,cube,consistent,red,right,"The red cube was always the one that made it past the finish line, and that was the closest option ",False,True,cube_feature,False,False,False,True,False,False
612a75214a12bdaed3bb373e,forward,cube,reversed,yellow,right,I had not been shown what happens to white cubes so did not know if they would go down the ramp or not ,False,True,cube_feature,False,False,False,False,False,False
612a75214a12bdaed3bb373e,forward,cube,reversed,red,right,"The colored cubes went towards the finish line, but I did not know if they would do the same with the white ramp",True,False,ramp_feature,False,False,False,True,False,False
66798dfc733ea9d461780dc6,backward,ramp,consistent,yellow,right,Yellow seemed to push the cube further,True,False,ramp_feature,False,False,False,False,False,False
66798dfc733ea9d461780dc6,backward,ramp,consistent,black,right,black cubes seemed to move further than red,False,True,cube_feature,False,False,False,False,False,False
66798dfc733ea9d461780dc6,backward,ramp,reversed,yellow,left,yellow seemed to push the cube farther,True,False,ramp_feature,False,False,False,False,False,False
66798dfc733ea9d461780dc6,backward,ramp,reversed,black,left,black cubes seemed to move farther,False,True,cube_feature,False,False,False,False,False,False
6643d653f572827cc3743f43,forward,ramp,consistent,black,right,"It seemed to me that the black cube typically ended the farthest to the right of the line, while the red cube would typically end up closest to the line. ",False,True,cube_feature,False,False,False,True,False,False
6643d653f572827cc3743f43,forward,ramp,consistent,blue,right,"It seemed that the yellow ramp didn't send the cube very far, while the blue ramp would send the cube to or over the line. ",True,False,ramp_feature,False,False,False,True,False,False
6643d653f572827cc3743f43,forward,ramp,reversed,red,left,"Upon review, I would not think that this would happen, as the red cube is typically closer to the ramp than the black cube. ",False,True,cube_feature,False,False,False,False,False,False
6643d653f572827cc3743f43,forward,ramp,reversed,blue,left,"I think this happened because the ramp is facing away from the line, and the yellow ramp typically would send a cube less far than the blue ramp. ",True,False,ramp_feature,False,False,False,True,False,False
668c3efacb7c89ec72504e88,backward,ramp,consistent,yellow,right,Different colored ramps,False,False,neither,False,False,False,False,False,False
668c3efacb7c89ec72504e88,backward,ramp,consistent,black,right,Just one ramp,False,False,neither,False,False,False,False,False,False
668c3efacb7c89ec72504e88,backward,ramp,reversed,blue,right,Not Sure,False,False,neither,False,True,False,False,False,False
668c3efacb7c89ec72504e88,backward,ramp,reversed,red,left,Same thing ,False,False,neither,False,False,False,False,True,False
6348bca073c2af21404924b4,forward,ramp,consistent,red,right,I don't know,False,False,neither,False,True,False,False,False,False
6348bca073c2af21404924b4,forward,ramp,consistent,yellow,right,I don't know,False,False,neither,False,True,False,False,False,False
6348bca073c2af21404924b4,forward,ramp,reversed,black,left,I don't know,False,False,neither,False,True,False,False,False,False
6348bca073c2af21404924b4,forward,ramp,reversed,blue,left,I don't know,False,False,neither,False,True,False,False,False,False
65c11bc3df7572abd4a597ec,forward,ramp,consistent,blue,right,The squares on the blue ramp go past the line ,True,False,ramp_feature,False,False,False,True,False,False
65c11bc3df7572abd4a597ec,forward,ramp,consistent,black,right,The black cube normally goes further than the red cube,False,True,cube_feature,False,False,False,False,False,False
65c11bc3df7572abd4a597ec,forward,ramp,reversed,blue,left,The cube on the blue lamp normally goes further ,True,False,ramp_feature,False,False,False,False,False,False
65c11bc3df7572abd4a597ec,forward,ramp,reversed,red,left,"Not sure, the red cube may go faster  ",False,True,cube_feature,False,True,False,False,False,False
6692aa0b7747078b2460606f,backward,cube,consistent,yellow,right,"yellow rack has more projection
",True,False,ramp_feature,False,False,False,False,False,False
6692aa0b7747078b2460606f,backward,cube,consistent,red,right,guess,False,False,neither,False,True,False,False,False,False
6692aa0b7747078b2460606f,backward,cube,reversed,black,right,black cube move fast,False,True,cube_feature,False,False,False,False,False,False
6692aa0b7747078b2460606f,backward,cube,reversed,yellow,right,yellow rack,True,False,ramp_feature,False,False,False,False,False,False
602fd11faa844cd2d0fd5818,forward,cube,consistent,black,right,Based on given strategy,False,False,neither,False,False,False,False,False,False
602fd11faa844cd2d0fd5818,forward,cube,consistent,blue,right,Their way of sliding,False,False,neither,False,False,False,False,False,False
602fd11faa844cd2d0fd5818,forward,cube,reversed,blue,right,Their strategy,False,False,neither,False,False,False,False,False,False
602fd11faa844cd2d0fd5818,forward,cube,reversed,black,right,No idea,False,False,neither,False,True,False,False,False,False
663a5c8a1559293f513b0cf7,forward,cube,consistent,yellow,right,Seemed like the yellow ramp had lower friction.,True,False,ramp_feature,False,False,True,False,False,False
663a5c8a1559293f513b0cf7,forward,cube,consistent,black,right,The black cube consistently went farther than the red cube.,False,True,cube_feature,False,False,False,False,False,False
663a5c8a1559293f513b0cf7,forward,cube,reversed,yellow,left,Seemed like the yellow ramp had lower friction.,True,False,ramp_feature,False,False,True,False,False,False
663a5c8a1559293f513b0cf7,forward,cube,reversed,black,left,The black cube consistently went further than the red cube.,False,True,cube_feature,False,False,False,False,False,False
5ec5a64c306f255ec98d5cc1,backward,cube,consistent,red,right,The red cube goes further than black cube in previous trials,False,True,cube_feature,False,False,False,False,False,True
5ec5a64c306f255ec98d5cc1,backward,cube,consistent,yellow,right,The yellow ramp produces a further right block,True,False,ramp_feature,False,False,False,False,False,False
5ec5a64c306f255ec98d5cc1,backward,cube,reversed,yellow,left,The yellow ramp throws the block further,True,False,ramp_feature,False,False,False,False,False,False
5ec5a64c306f255ec98d5cc1,backward,cube,reversed,red,left,The red block is lighter and travels further.,False,True,cube_feature,False,False,True,False,False,False
668e47f9477a3fcce418057f,backward,cube,consistent,black,right,because black block usually ends up to the right and the red block don't,False,True,cube_feature,False,False,False,False,False,False
668e47f9477a3fcce418057f,backward,cube,consistent,blue,left,both gray block is on the edge and i think it will slide to the left easily.,False,True,cube_feature,False,False,True,False,False,False
668e47f9477a3fcce418057f,backward,cube,reversed,blue,right,the gray block is on edge pointing to the right direction this time so my prediction is that it will slide to the right.,False,True,cube_feature,False,False,True,False,False,False
668e47f9477a3fcce418057f,backward,cube,reversed,black,right,both block are on the edge pointing to the right so I PREDICTED the block will slide to the right.,False,False,neither,False,False,True,False,False,False
65fb2f8291cf16104e63effc,forward,ramp,consistent,red,right,I guessed based on previous action of red and black cubes,False,True,cube_feature,False,True,False,False,False,True
65fb2f8291cf16104e63effc,forward,ramp,consistent,yellow,right,I guessed because I hadn't seen how the white cubes react in this experiment before,False,True,cube_feature,False,True,False,False,False,False
65fb2f8291cf16104e63effc,forward,ramp,reversed,black,left,I guessed,False,False,neither,False,True,False,False,False,False
65fb2f8291cf16104e63effc,forward,ramp,reversed,blue,left,I guessed,False,False,neither,False,True,False,False,False,False
63b8342eb371f007b0651c7e,backward,ramp,consistent,yellow,right,The yellow ramp seems to lead to further cubes.,True,False,ramp_feature,False,False,False,False,False,False
63b8342eb371f007b0651c7e,backward,ramp,consistent,black,right,The black cube usually ended up further along than the red cube.,False,True,cube_feature,False,False,False,False,False,False
63b8342eb371f007b0651c7e,backward,ramp,reversed,black,right,The black cube usually ends up further along than the red cube.,False,True,cube_feature,False,False,False,False,False,False
63b8342eb371f007b0651c7e,backward,ramp,reversed,yellow,right,The yellow ramp seems to result in cubes further along.,True,False,ramp_feature,False,False,False,False,False,False
6594720fa43b97e09c261749,backward,ramp,consistent,yellow,right,The cubes on the yellow ramp appeared to travel farther than the cubes on the blue ramp.,True,False,ramp_feature,False,False,False,False,False,False
6594720fa43b97e09c261749,backward,ramp,consistent,red,right,I just guessed since I did not know the colors of the ramps.,False,False,neither,False,True,False,False,False,False
6594720fa43b97e09c261749,backward,ramp,reversed,blue,right,"Again, the cubes travelled farther on the blue ramp which is how I made my prediction.",True,False,ramp_feature,False,False,False,False,False,False
6594720fa43b97e09c261749,backward,ramp,reversed,red,right,I just guessed.,False,False,neither,False,True,False,False,False,False
60fda8f418c64ff072d22378,backward,cube,consistent,red,right,The red cube went farther than the black cube in the trials when on the same colored ramp.,False,True,cube_feature,False,False,False,False,False,True
60fda8f418c64ff072d22378,backward,cube,consistent,blue,right,The blue ramp moved the cubes farther than the yellow ramp in the trials.,True,False,ramp_feature,False,False,False,False,False,True
60fda8f418c64ff072d22378,backward,cube,reversed,blue,right,The blue ramp moved the cubes farther than the yellow ramp.,True,False,ramp_feature,False,False,False,False,False,False
60fda8f418c64ff072d22378,backward,cube,reversed,red,right,The red cube went farther than the black cube in the trials.,False,True,cube_feature,False,False,False,False,False,True
6692736dbc79e45d4826a73c,backward,ramp,consistent,red,left,"I factored in the color of the ramp, which is lighter than yellow.",True,False,ramp_feature,False,False,True,False,False,False
6692736dbc79e45d4826a73c,backward,ramp,consistent,blue,right,Blue is always ahead of yellow,True,False,ramp_feature,False,False,False,False,False,False
6692736dbc79e45d4826a73c,backward,ramp,reversed,blue,left,"The ramp is reversed, and the blue is always ahead of yellow.",True,False,ramp_feature,True,False,False,False,False,False
6692736dbc79e45d4826a73c,backward,ramp,reversed,black,left,Black always got ahead of red.,False,True,cube_feature,False,False,False,False,False,False
5df97cf6deea2b70989b6528,forward,cube,consistent,red,right,Red cubes always went further than black cubes. ,False,True,cube_feature,False,False,False,False,False,False
5df97cf6deea2b70989b6528,forward,cube,consistent,blue,right,I really did not know and just guessed on this one.,False,False,neither,False,True,False,False,False,False
5df97cf6deea2b70989b6528,forward,cube,reversed,red,left,Red cubes always went further than black cubes. ,False,True,cube_feature,False,False,False,False,False,False
5df97cf6deea2b70989b6528,forward,cube,reversed,blue,left,"I did not know, so I guessed. ",False,False,neither,False,True,False,False,False,False
66339cc7d05e27f34b2847cd,forward,ramp,consistent,blue,right,because they slide off,False,False,neither,False,False,True,False,False,False
66339cc7d05e27f34b2847cd,forward,ramp,consistent,black,left,they are close to the back,False,False,neither,False,False,False,False,False,False
66339cc7d05e27f34b2847cd,forward,ramp,reversed,red,left,they roll off,False,False,neither,False,False,True,False,False,False
66339cc7d05e27f34b2847cd,forward,ramp,reversed,blue,left,they roll off,False,False,neither,False,False,True,False,False,False
66391102d010c43cb8a792d2,backward,ramp,consistent,blue,right,Someone lifted the slender part of the ramp and the cubes rolled,False,False,neither,False,False,True,False,False,False
66391102d010c43cb8a792d2,backward,ramp,consistent,black,right,the slender end of the ramp was lifted,False,False,neither,False,False,False,False,False,False
66391102d010c43cb8a792d2,backward,ramp,reversed,red,right,the cubes rolled off the ramp,False,False,neither,False,False,True,False,False,False
66391102d010c43cb8a792d2,backward,ramp,reversed,blue,right,The cubes rolled off the ramp,False,False,neither,False,False,True,False,False,False
666cd244c4e9f0b3a060c2c7,backward,ramp,consistent,black,right,because they do not seem to be going fast,False,False,neither,False,False,False,False,False,False
666cd244c4e9f0b3a060c2c7,backward,ramp,consistent,yellow,right,they sit to high,False,False,neither,False,False,False,False,False,False
666cd244c4e9f0b3a060c2c7,backward,ramp,reversed,blue,left,they just look like they would end up like this ,False,False,neither,False,False,False,False,False,False
666cd244c4e9f0b3a060c2c7,backward,ramp,reversed,red,right,the will slide down slowly ,False,False,neither,False,False,True,False,False,False
662a83038907a650a3115282,forward,ramp,consistent,red,right,"If I am not mistaken, the red cubes travel farther than the black cubes.",False,True,cube_feature,False,False,False,False,False,False
662a83038907a650a3115282,forward,ramp,consistent,yellow,right,I estimated that the cubes may travel a shorter distance coming off the blue ramp.,True,False,ramp_feature,False,False,False,False,False,False
662a83038907a650a3115282,forward,ramp,reversed,red,left,"I thought the cubes would travel down the slope, with the red cube traveling a greater distance.",False,True,cube_feature,False,False,True,False,False,False
662a83038907a650a3115282,forward,ramp,reversed,blue,left,I estimated that the cube coming off the blue ramp would travel farther.,True,False,ramp_feature,False,False,False,False,False,False
65da3eea69d000ff2dab1e19,forward,cube,consistent,red,right,"Because with both cubes doing down an incline, both are not going to drop at the same time so the red one will move a few seconds first.",False,True,cube_feature,False,False,True,False,False,False
65da3eea69d000ff2dab1e19,forward,cube,consistent,blue,left,the cubes fell back due to force.,False,False,neither,False,False,True,False,False,False
65da3eea69d000ff2dab1e19,forward,cube,reversed,yellow,left,there is a incline so both cubes are going to go at different speeds.,False,False,neither,False,False,True,False,False,False
65da3eea69d000ff2dab1e19,forward,cube,reversed,black,left,both cubes are not going to move at the same speed.,False,False,neither,False,False,True,False,False,False
63ba10de73415d047e1d6731,backward,cube,consistent,yellow,left,Because the cubes are white,False,False,neither,False,False,False,False,False,False
63ba10de73415d047e1d6731,backward,cube,consistent,black,left,Because the cubes are red and black,False,True,cube_feature,False,False,False,False,False,False
63ba10de73415d047e1d6731,backward,cube,reversed,blue,right,because the cubes are facing the line,False,False,neither,False,False,False,True,False,False
63ba10de73415d047e1d6731,backward,cube,reversed,red,right,The cubes are red and black,False,True,cube_feature,False,False,False,False,False,False
6612c945cebe319d923b80f8,backward,cube,consistent,black,right,Because the black cube always goes further than the red cube. ,False,True,cube_feature,False,False,False,False,False,False
6612c945cebe319d923b80f8,backward,cube,consistent,yellow,right,The blue ramp makes cubes go a shorter distance than the yellow ramp.,True,False,ramp_feature,False,False,False,False,False,False
6612c945cebe319d923b80f8,backward,cube,reversed,black,left,"I think the cubes will go where the tip of the ramp is facing and as previously, the black cube always goes further than the red.",False,True,cube_feature,False,False,False,False,False,False
6612c945cebe319d923b80f8,backward,cube,reversed,yellow,left,"The same as the previous, i think the cubes will go where the tip of the ramps are facing. Also the yellow ramp makes the cube go a further distance than the blue.",True,False,ramp_feature,False,False,False,False,True,False
659808191190fc6e6c23a99f,backward,cube,consistent,red,right,I think the red cube goes further than the black cube,False,True,cube_feature,False,False,False,False,False,False
659808191190fc6e6c23a99f,backward,cube,consistent,yellow,right,I think the yellow ramp makes the cube go further,True,False,ramp_feature,False,False,False,False,False,False
659808191190fc6e6c23a99f,backward,cube,reversed,black,right,I think the black one goes backwards,False,True,cube_feature,False,False,False,False,False,False
659808191190fc6e6c23a99f,backward,cube,reversed,yellow,right,I think the yellow one make the cube go further,True,False,ramp_feature,False,False,False,False,False,False
65981895f5721958d1b0499a,forward,cube,consistent,blue,right,neither one would be to the right of the finish line so this option was the most accurate scenario,False,False,neither,False,False,False,True,False,False
